199.24153	0
199.25519	0
199.26886	0
199.28252	0
199.29617	0
199.30984	0
199.3235	0
199.33717	0
199.35083	0
199.36449	0
199.37816	0
199.39183	0
199.40549	0
199.41916	0
199.43282	0
199.44649	0
199.46016	0
199.47382	0
199.48749	0
199.50116	0
199.51483	0
199.5285	0
199.54216	0
199.55583	0
199.5695	0
199.58318	0
199.59685	0
199.61052	0
199.62419	0
199.63786	0
199.65154	0
199.66521	0
199.67889	0
199.69257	0
199.70624	0
199.71991	0
199.73358	0
199.74727	0
199.76094	0
199.77461	0
199.7883	0
199.80197	0
199.81564	0
199.82933	0
199.843	0
199.85669	0
199.87036	0
199.88405	0
199.89774	0
199.91141	0
199.92509	0
199.93877	0
199.95245	0
199.96614	0
199.97983	0
199.9935	0
200.00719	0
200.02087	0
200.03456	0
200.04825	0
200.06194	0
200.07562	0
200.08931	0
200.103	0
200.11668	0
200.13037	0
200.14406	0
200.15775	0
200.17143	0
200.18512	0
200.19881	0
200.21251	0
200.2262	0
200.23988	0
200.25357	0
200.26727	0
200.28096	0
200.29466	0
200.30835	0
200.32204	0
200.33574	-8.6583
200.34943	-14.6635
200.36313	233.87
200.37683	79.4356
200.39052	-68.7481
200.40422	-65.5499
200.41791	-96.318
200.43161	-103.078
200.44531	33.0124
200.45901	185.177
200.4727	-83.6495
200.4864	129.81
200.50011	-152.956
200.51381	-276.482
200.52751	-209.755
200.54121	-156.936
200.5549	-26.6221
200.5686	15.7402
200.58231	87.5589
200.59601	33.7785
200.60971	96.8442
200.62343	183.807
200.63713	9.65781
200.65083	-68.1393
200.66454	-116.562
200.67824	23.5599
200.69194	30.0676
200.70566	135.136
200.71936	210.672
200.73306	100.144
200.74677	45.3247
200.76048	26.5341
200.77419	-40.3719
200.7879	-43.2071
200.80161	-70.2761
200.81532	0.044968
200.82903	104.53
200.84274	18.6332
200.85645	42.4802
200.87016	75.5824
200.88387	52.386
200.89758	110.281
200.9113	126.247
200.925	-0.521542
200.93872	-25.6721
200.95244	44.3818
200.96616	108.212
200.97986	73.9029
200.99358	127.722
201.00729	12.4819
201.02101	11.1751
201.03473	58.2903
201.04845	46.9855
201.06216	90.0063
201.07588	112.142
201.0896	87.6056
201.10332	119.821
201.11703	70.91
201.13075	-4.48068
201.14447	-3.22802
201.1582	88.8303
201.17192	120.68
201.18564	41.5637
201.19936	-166.289
201.21309	-80.1131
201.22681	51.7332
201.24052	38.7421
201.25426	92.4541
201.26797	-6.58093
201.28171	-24.97
201.29543	65.4983
201.30916	93.6438
201.32288	47.6904
201.33661	-62.8429
201.35033	-64.6395
201.36406	49.5814
201.37778	59.8229
201.39151	61.7609
201.40524	-7.706
201.41898	86.6564
201.43269	82.5738
201.44643	192.405
201.46016	201.06
201.47389	193.882
201.48763	50.4843
201.50136	51.3455
201.51508	137.568
201.52881	-2.36746
201.54254	14.6775
201.55627	-11.8381
201.57001	97.1328
201.58376	117.399
201.59749	115.45
201.61122	46.5483
201.62495	35.5962
201.63869	75.809
201.65242	64.1176
201.66617	94.6473
201.6799	143.771
201.69363	167.811
201.70737	50.0826
201.72112	134.92
201.73485	244.158
201.7486	127.752
201.76233	-23.3103
201.77608	-10.3749
201.78981	65.9604
201.80356	65.4701
201.81729	39.1618
201.83104	29.9558
201.84477	164.36
201.85852	20.3335
201.87227	32.9933
201.886	-66.5375
201.89975	84.5858
201.9135	30.5839
201.92725	20.7831
201.94099	1.90985
201.95473	64.3383
201.96848	134.636
201.98222	166.649
201.99597	148.854
202.00972	90.729
202.02347	-15.9709
202.03722	136.479
202.05096	-13.0558
202.06471	29.0743
202.07846	23.5136
202.09222	94.1987
202.10597	-38.9832
202.11972	-34.2087
202.13347	-74.2606
202.14722	32.6847
202.16098	108.255
202.17473	19.7354
202.18848	-120.295
202.20224	-35.8533
202.21599	-48.9794
202.22975	115.266
202.2435	98.568
202.25726	97.3955
202.27101	-37.2224
202.28477	-29.3415
202.29852	98.5503
202.31229	60.7034
202.32603	90.1305
202.3398	-16.5788
202.35356	57.9239
202.36732	137.258
202.38107	32.1685
202.39484	19.6599
202.4086	66.4199
202.42236	72.8003
202.43613	95.0603
202.44989	109.829
202.46364	22.7068
202.4774	19.1609
202.49117	101.796
202.50493	85.5238
202.51869	30.2055
202.53247	41.6955
202.54623	124.97
202.56	131.596
202.57376	76.8484
202.58752	116.723
202.60129	218.515
202.61507	458.844
202.62883	546.41
202.64259	294.723
202.65637	349.241
202.67014	141.26
202.6839	167.568
202.69768	188.791
202.71144	164.311
202.72522	107.576
202.73898	11.7921
202.75276	-70.6914
202.76653	-14.6953
202.7803	34.1832
202.79408	215.962
202.80785	116.086
202.82162	188.801
202.8354	262.52
202.84917	236.472
202.86295	138.305
202.87672	339.819
202.8905	215.906
202.90428	161.107
202.91806	196.575
202.93184	248.572
202.94562	125.737
202.9594	107.111
202.97318	132.471
202.98695	-6.03067
203.00073	37.2701
203.01451	77.4181
203.02829	120.556
203.04207	-1.83277
203.05585	208.34
203.06964	110.017
203.08342	83.3534
203.0972	233.462
203.11098	23.4148
203.12477	-116.852
203.13855	-103.487
203.15233	3.88737
203.16612	100.856
203.1799	40.8322
203.1937	34.7481
203.20747	-9.81531
203.22127	85.1905
203.23506	77.475
203.24884	100.978
203.26263	33.6073
203.27641	125.446
203.29021	9.19904
203.304	86.4386
203.31779	131.769
203.33157	85.7847
203.34537	113.373
203.35916	95.6881
203.37296	52.4442
203.38675	36.9114
203.40054	57.7845
203.41434	55.5167
203.42813	283.03
203.44193	183.988
203.45572	94.6042
203.46951	213.689
203.48331	6.04301
203.4971	7.70556
203.51089	62.5549
203.5247	39.6657
203.5385	55.8983
203.55229	102.959
203.56609	125.828
203.5799	53.6396
203.59369	-16.3247
203.60748	76.4607
203.62129	-62.7029
203.63509	80.0965
203.6489	15.7504
203.66269	-4.29123
203.6765	34.1202
203.69029	106.352
203.7041	86.6415
203.71791	128.046
203.7317	-23.3364
203.74551	81.7421
203.75932	98.9752
203.77312	-98.1449
203.78693	102.924
203.80074	41.806
203.81454	155.526
203.82835	88.8246
203.84215	38.4787
203.85596	89.0152
203.86977	53.0603
203.88358	58.6283
203.89738	208.655
203.91119	286.45
203.925	398.098
203.93883	633.27
203.95264	674.441
203.96645	192.289
203.98026	65.6439
203.99406	66.6076
204.00789	90.139
204.0217	59.5574
204.03551	14.9738
204.04932	70.4832
204.06314	30.9642
204.07695	70.1859
204.09077	122.251
204.10458	20.6828
204.11841	70.0116
204.13222	12.9631
204.14604	37.5966
204.15985	-10.143
204.17368	102.097
204.1875	-97.2701
204.20131	28.1673
204.21513	4.6602
204.22896	2.86321
204.24277	51.2791
204.25659	100.599
204.27042	177.485
204.28424	160.118
204.29807	53.2244
204.31189	54.5443
204.32571	132.728
204.33954	91.0352
204.35336	56.1858
204.36719	-51.5972
204.38101	-31.5834
204.39484	8.49431
204.40866	74.5696
204.42249	-1.27809
204.43631	67.7951
204.45013	27.1104
204.46397	18.6158
204.4778	14.2146
204.49162	40.545
204.50546	76.7757
204.51929	-39.7053
204.53311	71.7646
204.54695	122.253
204.56078	-15.4117
204.57462	107.463
204.58844	231.005
204.60228	151.99
204.6161	130.394
